Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6	Src2	1	internal://	InData	0	0	0	0
6	Src2	1	internal://	OutData	0	0	0	0
6	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
6	Src2	1	internal://	InTimedOutInterests	0	0	0	0
6	Src2	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
6	Src2	257	ndnFace://1	InInterests	1.31072e-07	0	0	0
6	Src2	257	ndnFace://1	OutInterests	0	0	0	0
6	Src2	257	ndnFace://1	InData	0	0	0	0
6	Src2	257	ndnFace://1	OutData	0	0	0	0
6	Src2	257	ndnFace://1	InSatisfiedInterests	6.5536e-08	0	0	0
6	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
6	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
6	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
6	Src2	-1	all	SatisfiedInterests	9.8304e-08	0	0	0
6	Src2	-1	all	TimedOutInterests	0	0	0	0
6	Rtr1	1	internal://	InInterests	0	0	0	0
6	Rtr1	1	internal://	OutInterests	0	0	0	0
6	Rtr1	1	internal://	InData	0	0	0	0
6	Rtr1	1	internal://	OutData	0	0	0	0
6	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
6	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
6	Rtr1	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
6	Rtr1	259	ndnFace://2	InInterests	1.31072e-07	0	0	0
6	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
6	Rtr1	259	ndnFace://2	InData	0	0	0	0
6	Rtr1	259	ndnFace://2	OutData	0	0	0	0
6	Rtr1	259	ndnFace://2	InSatisfiedInterests	6.5536e-08	0	0	0
6	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
6	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
6	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
6	Rtr1	-1	all	SatisfiedInterests	9.8304e-08	0	0	0
6	Rtr1	-1	all	TimedOutInterests	0	0	0	0
6	Rtr2	1	internal://	InInterests	0	0	0	0
6	Rtr2	1	internal://	OutInterests	0	0	0	0
6	Rtr2	1	internal://	InData	0	0	0	0
6	Rtr2	1	internal://	OutData	0	0	0	0
6	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
6	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
6	Rtr2	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
6	Rtr2	259	ndnFace://3	InInterests	1.31072e-07	0	0	0
6	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
6	Rtr2	259	ndnFace://3	InData	0	0	0	0
6	Rtr2	259	ndnFace://3	OutData	0	0	0	0
6	Rtr2	259	ndnFace://3	InSatisfiedInterests	6.5536e-08	0	0	0
6	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
6	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
6	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
6	Rtr2	-1	all	SatisfiedInterests	9.8304e-08	0	0	0
6	Rtr2	-1	all	TimedOutInterests	0	0	0	0
6	Dst1	1	internal://	InInterests	0	0	0	0
6	Dst1	1	internal://	OutInterests	0	0	0	0
6	Dst1	1	internal://	InData	0	0	0	0
6	Dst1	1	internal://	OutData	0	0	0	0
6	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
6	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
6	Dst1	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
6	Dst1	257	ndnFace://4	InInterests	1.31072e-07	0	0	0
6	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
6	Dst1	257	ndnFace://4	InData	0	0	0	0
6	Dst1	257	ndnFace://4	OutData	0	0	0	0
6	Dst1	257	ndnFace://4	InSatisfiedInterests	6.5536e-08	0	0	0
6	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
6	Dst1	257	ndnFace://4	OutSatisfiedInterests	0	0	0	0
6	Dst1	257	ndnFace://4	OutTimedOutInterests	0	0	0	0
6	Dst1	258	appFace://	InInterests	0.000512852	0	0	0
6	Dst1	258	appFace://	OutInterests	0	0	0	0
6	Dst1	258	appFace://	InData	0	0	0	0
6	Dst1	258	appFace://	OutData	0	0	0	0
6	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
6	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
6	Dst1	258	appFace://	OutSatisfiedInterests	0	0	0	0
6	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
6	Dst1	-1	all	SatisfiedInterests	9.8304e-08	0	0	0
6	Dst1	-1	all	TimedOutInterests	0	0	0	0
6	Dst2	1	internal://	InInterests	0	0	0	0
6	Dst2	1	internal://	OutInterests	0	0	0	0
6	Dst2	1	internal://	InData	0	0	0	0
6	Dst2	1	internal://	OutData	0	0	0	0
6	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
6	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
6	Dst2	1	internal://	OutSatisfiedInterests	6.5536e-08	0	0	0
6	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
6	Dst2	257	ndnFace://5	InInterests	1.31072e-07	0	0	0
6	Dst2	257	ndnFace://5	OutInterests	0	0	0	0
6	Dst2	257	ndnFace://5	InData	0	0	0	0
6	Dst2	257	ndnFace://5	OutData	0	0	0	0
6	Dst2	257	ndnFace://5	InSatisfiedInterests	6.5536e-08	0	0	0
6	Dst2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
6	Dst2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
6	Dst2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
6	Dst2	-1	all	SatisfiedInterests	9.8304e-08	0	0	0
6	Dst2	-1	all	TimedOutInterests	0	0	0	0
6.5	Src1	1	internal://	InInterests	0	0	0	0
6.5	Src1	1	internal://	OutInterests	0	0	0	0
6.5	Src1	1	internal://	InData	0	0	0	0
6.5	Src1	1	internal://	OutData	0	0	0	0
6.5	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Src1	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Src1	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Src1	257	ndnFace://0	InInterests	2.62144e-08	0	0	0
6.5	Src1	257	ndnFace://0	OutInterests	0	0	0	0
6.5	Src1	257	ndnFace://0	InData	0	0	0	0
6.5	Src1	257	ndnFace://0	OutData	0	0	0	0
6.5	Src1	257	ndnFace://0	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Src1	257	ndnFace://0	InTimedOutInterests	0	0	0	0
6.5	Src1	257	ndnFace://0	OutSatisfiedInterests	0	0	0	0
6.5	Src1	257	ndnFace://0	OutTimedOutInterests	0	0	0	0
6.5	Src1	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Src1	-1	all	TimedOutInterests	0	0	0	0
6.5	Src2	1	internal://	InInterests	0	0	0	0
6.5	Src2	1	internal://	OutInterests	0	0	0	0
6.5	Src2	1	internal://	InData	0	0	0	0
6.5	Src2	1	internal://	OutData	0	0	0	0
6.5	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Src2	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Src2	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Src2	257	ndnFace://1	InInterests	2.62144e-08	0	0	0
6.5	Src2	257	ndnFace://1	OutInterests	0	0	0	0
6.5	Src2	257	ndnFace://1	InData	0	0	0	0
6.5	Src2	257	ndnFace://1	OutData	0	0	0	0
6.5	Src2	257	ndnFace://1	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Src2	257	ndnFace://1	InTimedOutInterests	0	0	0	0
6.5	Src2	257	ndnFace://1	OutSatisfiedInterests	0	0	0	0
6.5	Src2	257	ndnFace://1	OutTimedOutInterests	0	0	0	0
6.5	Src2	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Src2	-1	all	TimedOutInterests	0	0	0	0
6.5	Rtr1	1	internal://	InInterests	0	0	0	0
6.5	Rtr1	1	internal://	OutInterests	0	0	0	0
6.5	Rtr1	1	internal://	InData	0	0	0	0
6.5	Rtr1	1	internal://	OutData	0	0	0	0
6.5	Rtr1	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Rtr1	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Rtr1	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Rtr1	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Rtr1	259	ndnFace://2	InInterests	2.62144e-08	0	0	0
6.5	Rtr1	259	ndnFace://2	OutInterests	0	0	0	0
6.5	Rtr1	259	ndnFace://2	InData	0	0	0	0
6.5	Rtr1	259	ndnFace://2	OutData	0	0	0	0
6.5	Rtr1	259	ndnFace://2	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Rtr1	259	ndnFace://2	InTimedOutInterests	0	0	0	0
6.5	Rtr1	259	ndnFace://2	OutSatisfiedInterests	0	0	0	0
6.5	Rtr1	259	ndnFace://2	OutTimedOutInterests	0	0	0	0
6.5	Rtr1	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Rtr1	-1	all	TimedOutInterests	0	0	0	0
6.5	Rtr2	1	internal://	InInterests	0	0	0	0
6.5	Rtr2	1	internal://	OutInterests	0	0	0	0
6.5	Rtr2	1	internal://	InData	0	0	0	0
6.5	Rtr2	1	internal://	OutData	0	0	0	0
6.5	Rtr2	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Rtr2	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Rtr2	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Rtr2	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Rtr2	259	ndnFace://3	InInterests	2.62144e-08	0	0	0
6.5	Rtr2	259	ndnFace://3	OutInterests	0	0	0	0
6.5	Rtr2	259	ndnFace://3	InData	0	0	0	0
6.5	Rtr2	259	ndnFace://3	OutData	0	0	0	0
6.5	Rtr2	259	ndnFace://3	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Rtr2	259	ndnFace://3	InTimedOutInterests	0	0	0	0
6.5	Rtr2	259	ndnFace://3	OutSatisfiedInterests	0	0	0	0
6.5	Rtr2	259	ndnFace://3	OutTimedOutInterests	0	0	0	0
6.5	Rtr2	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Rtr2	-1	all	TimedOutInterests	0	0	0	0
6.5	Dst1	1	internal://	InInterests	0	0	0	0
6.5	Dst1	1	internal://	OutInterests	0	0	0	0
6.5	Dst1	1	internal://	InData	0	0	0	0
6.5	Dst1	1	internal://	OutData	0	0	0	0
6.5	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Dst1	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Dst1	257	ndnFace://4	InInterests	2.62144e-08	0	0	0
6.5	Dst1	257	ndnFace://4	OutInterests	0	0	0	0
6.5	Dst1	257	ndnFace://4	InData	0	0	0	0
6.5	Dst1	257	ndnFace://4	OutData	0	0	0	0
6.5	Dst1	257	ndnFace://4	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Dst1	257	ndnFace://4	InTimedOutInterests	0	0	0	0
6.5	Dst1	257	ndnFace://4	OutSatisfiedInterests	0	0	0	0
6.5	Dst1	257	ndnFace://4	OutTimedOutInterests	0	0	0	0
6.5	Dst1	258	appFace://	InInterests	0.00010257	0	0	0
6.5	Dst1	258	appFace://	OutInterests	0	0	0	0
6.5	Dst1	258	appFace://	InData	0	0	0	0
6.5	Dst1	258	appFace://	OutData	0	0	0	0
6.5	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
6.5	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
6.5	Dst1	258	appFace://	OutSatisfiedInterests	0	0	0	0
6.5	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
6.5	Dst1	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Dst1	-1	all	TimedOutInterests	0	0	0	0
6.5	Dst2	1	internal://	InInterests	0	0	0	0
6.5	Dst2	1	internal://	OutInterests	0	0	0	0
6.5	Dst2	1	internal://	InData	0	0	0	0
6.5	Dst2	1	internal://	OutData	0	0	0	0
6.5	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
6.5	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
6.5	Dst2	1	internal://	OutSatisfiedInterests	1.31072e-08	0	0	0
6.5	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
6.5	Dst2	257	ndnFace://5	InInterests	2.62144e-08	0	0	0
6.5	Dst2	257	ndnFace://5	OutInterests	0	0	0	0
6.5	Dst2	257	ndnFace://5	InData	0	0	0	0
6.5	Dst2	257	ndnFace://5	OutData	0	0	0	0
6.5	Dst2	257	ndnFace://5	InSatisfiedInterests	1.31072e-08	0	0	0
6.5	Dst2	257	ndnFace://5	InTimedOutInterests	0	0	0	0
6.5	Dst2	257	ndnFace://5	OutSatisfiedInterests	0	0	0	0
6.5	Dst2	257	ndnFace://5	OutTimedOutInterests	0	0	0	0
6.5	Dst2	-1	all	SatisfiedInterests	1.96608e-08	0	0	0
6.5	Dst2	-1	all	TimedOutInterests	0	0	0	0
